Level,Code,Label,Area sqkm,,,
SA1,1121223,1121223,0.210911,,,
SA1,1121224,1121224,0.39938,,,
SA1,1121225,1121225,0.215368,,,
SA1,1121226,1121226,0.195805,,,
SA1,1121227,1121227,0.377863,,,
SA1,1121301,1121301,0.728132,,,
SA1,1121302,1121302,1.60726,,,
SA1,1121303,1121303,0.245712,,,
SA1,1121304,1121304,0.183189,,,
SA1,1121305,1121305,0.398705,,,
SA1,1121306,1121306,0.224065,,,
SA1,1121307,1121307,0.368112,,,
SA1,1121308,1121308,0.667277,,,
SA1,1121309,1121309,0.115292,,,
SA1,1121310,1121310,0.254751,,,
SA1,1121311,1121311,0.244925,,,
SA1,1121312,1121312,0.25606,,,
SA1,1121313,1121313,0.117115,,,
SA1,1121314,1121314,0.714291,,,
SA1,1121315,1121315,0.375696,,,
SA1,1121316,1121316,0.211083,,,
SA1,1121317,1121317,0.219476,,,
SA1,1121318,1121318,0.213255,,,
SA1,1121319,1121319,0.200524,,,
SA1,1121320,1121320,0.129784,,,
SA1,1121321,1121321,0.147276,,,
SA1,1121322,1121322,0.238317,,,
SA1,1121323,1121323,0.256714,,,
SA1,1121324,1121324,0.276791,,,
SA1,1121325,1121325,0.223372,,,
SA1,1121326,1121326,0.185478,,,
SA1,1121327,1121327,0.203148,,,
SA1,1121328,1121328,0.100608,,,
SA1,1121329,1121329,0.656523,,,
SA1,1121330,1121330,0.212015,,,
SA1,1121401,1121401,0.195505,,,
SA1,1121402,1121402,0.300922,,,
SA1,1121403,1121403,0.305489,,,
SA1,1121404,1121404,0.768932,,,
SA1,1121405,1121405,0.720995,,,
SA1,1121406,1121406,0.20903,,,
SA1,1121407,1121407,0.160384,,,
SA1,1121408,1121408,0.129082,,,
SA1,1121409,1121409,0.150605,,,
SA1,1121410,1121410,0.273058,,,
SA1,1121411,1121411,0.176291,,,
SA1,1121412,1121412,0.144814,,,
SA1,1121413,1121413,0.29138,,,
SA1,1121414,1121414,0.259716,,,
SA1,1121415,1121415,0.529278,,,
SA1,1121416,1121416,0.297177,,,
SA1,1121417,1121417,0.292259,,,
SA1,1121418,1121418,2.98708,,,
SA1,1121419,1121419,0.237455,,,
SA1,1121420,1121420,0.565265,,,
SA1,1121421,1121421,0.116635,,,
SA1,1121422,1121422,0.183559,,,
SA1,1121423,1121423,0.138735,,,
SA1,1121424,1121424,0.126585,,,
SA1,1121425,1121425,0.201656,,,
SA1,1121426,1121426,0.203852,,,
SA1,1121427,1121427,0.61898,,,
SA1,1121428,1121428,0.260321,,,
SA1,1121429,1121429,0.156549,,,
SA1,1121430,1121430,0.184696,,,
SA1,1121431,1121431,0.169746,,,
SA1,1121432,1121432,0.273331,,,
SA1,1121433,1121433,0.745732,,,
SA1,1121434,1121434,0.165507,,,
SA1,1121501,1121501,0.348866,,,
SA1,1121502,1121502,0.178461,,,
SA1,1121503,1121503,0.161313,,,
SA1,1121504,1121504,0.118346,,,
SA1,1121505,1121505,0.290095,,,
SA1,1121506,1121506,0.199225,,,
SA1,1121507,1121507,0.291057,,,
SA1,1121508,1121508,0.247107,,,
SA1,1121509,1121509,0.234539,,,
SA1,1121510,1121510,0.189834,,,
SA1,1121511,1121511,1.49954,,,
SA1,1121512,1121512,0.116944,,,
SA1,1121513,1121513,0.286894,,,
SA1,1121514,1121514,0.287314,,,
SA1,1121515,1121515,0.500215,,,
SA1,1121516,1121516,0.351858,,,
SA1,1121517,1121517,0.232452,,,
SA1,1121518,1121518,1.29604,,,
SA1,1121519,1121519,0.690936,,,
SA1,1121520,1121520,0.301732,,,
SA1,1121521,1121521,12.7647,,,
SA1,1121522,1121522,0.490611,,,
SA1,1121523,1121523,0.523791,,,
SA1,1121524,1121524,0.213552,,,
SA1,1121525,1121525,0.150615,,,
SA1,1121601,1121601,0.227066,,,
SA1,1121602,1121602,0.617974,,,
SA1,1121603,1121603,0.748338,,,
SA1,1121604,1121604,0.799193,,,
SA1,1121605,1121605,0.896795,,,
SA1,1121606,1121606,0.512046,,,
SA1,1121607,1121607,0.351218,,,
SA1,1121608,1121608,1.586,,,
SA1,1121609,1121609,1.41765,,,
SA1,1121610,1121610,0.273312,,,
SA1,1121611,1121611,0.325505,,,
SA1,1121612,1121612,0.67787,,,
SA1,1121613,1121613,0.442005,,,
SA1,1121614,1121614,0.267673,,,
SA1,1121615,1121615,0.303892,,,
SA1,1121616,1121616,0.27592,,,
SA1,1121617,1121617,0.432894,,,
SA1,1121701,1121701,0.410599,,,
SA1,1121702,1121702,0.13186,,,
SA1,1121703,1121703,0.0851899,,,
SA1,1121704,1121704,0.134424,,,
SA1,1121705,1121705,0.183086,,,
SA1,1121706,1121706,0.326251,,,
SA1,1121707,1121707,0.144551,,,
SA1,1121708,1121708,0.652711,,,
SA1,1121709,1121709,0.64924,,,
SA1,1121710,1121710,0.634048,,,
SA1,1121711,1121711,0.196702,,,
SA1,1121712,1121712,0.129437,,,
SA1,1121713,1121713,0.311221,,,
SA1,1121714,1121714,0.144255,,,
SA1,1121715,1121715,3.29171,,,
SA1,1121716,1121716,0.441922,,,
SA1,1121717,1121717,0.297806,,,
SA1,1121718,1121718,0.494325,,,
SA1,1121719,1121719,0.148184,,,
SA1,1121720,1121720,0.0816602,,,
SA1,1121721,1121721,0.240856,,,
SA1,1121722,1121722,0.328091,,,
SA1,1121723,1121723,0.224288,,,
SA1,1121724,1121724,0.147272,,,
SA1,1121725,1121725,0.357047,,,
SA1,1121726,1121726,1.39257,,,
SA1,1121727,1121727,3.38586,,,
SA1,1121728,1121728,0.188476,,,
SA1,1121729,1121729,0.160701,,,
SA1,1121730,1121730,0.142569,,,
SA1,1121731,1121731,0.150478,,,
SA1,1121801,1121801,3.19239,,,
SA1,1121802,1121802,5.29926,,,
SA1,1121803,1121803,26.7627,,,
SA1,1121804,1121804,3.47843,,,
SA1,1121805,1121805,0.975654,,,
SA1,1121806,1121806,1.73596,,,
SA1,1121807,1121807,0.269533,,,
SA1,1121808,1121808,0.97189,,,
SA1,1121809,1121809,3.71539,,,
SA1,1121810,1121810,2.15592,,,
SA1,1121811,1121811,0.189082,,,
SA1,1121812,1121812,0.761091,,,
SA1,1121813,1121813,0.27039,,,
SA1,1121814,1121814,0.243846,,,
SA1,1121815,1121815,0.550989,,,
SA1,1121816,1121816,52.2592,,,
SA1,1121817,1121817,12.946,,,
SA1,1121818,1121818,1.28212,,,
SA1,1121819,1121819,0.20947,,,
SA1,1121820,1121820,2.56865,,,
SA1,1121821,1121821,20.4191,,,
SA1,1121822,1121822,1.41977,,,
SA1,1121823,1121823,1.21668,,,
SA1,1121824,1121824,2.56141,,,
SA1,1121825,1121825,67.7289,,,
SA1,1121826,1121826,86.0171,,,
SA1,1121827,1121827,3.10984,,,
SA1,1121828,1121828,0.376074,,,
SA1,1121829,1121829,0.335455,,,
SA1,1121830,1121830,0.155976,,,
SA1,1121831,1121831,0.935111,,,
SA1,1121832,1121832,2.09026,,,
SA1,1121833,1121833,0.409457,,,
SA1,1121834,1121834,0.437563,,,
SA1,1121835,1121835,1.10604,,,
SA1,1121836,1121836,0.386653,,,
SA1,1121837,1121837,0.362853,,,
SA1,1121838,1121838,18.3467,,,
SA1,1121839,1121839,0.647786,,,
SA1,1121840,1121840,0.324607,,,
SA1,1121841,1121841,1.74831,,,
SA1,1121842,1121842,0.264923,,,
SA1,1121843,1121843,0.316798,,,
SA1,1121901,1121901,0.259577,,,
SA1,1121902,1121902,0.461054,,,
SA1,1121903,1121903,0.298227,,,
SA1,1121904,1121904,0.175083,,,
SA1,1121905,1121905,0.134793,,,
SA1,1121906,1121906,0.272819,,,
SA1,1121907,1121907,0.182381,,,
SA1,1121908,1121908,0.297357,,,
SA1,1121909,1121909,0.717549,,,
SA1,1121910,1121910,0.381789,,,
SA1,1121911,1121911,0.236598,,,
SA1,1121912,1121912,0.243754,,,
SA1,1121913,1121913,0.224957,,,
SA1,1121914,1121914,0.348768,,,
SA1,1121915,1121915,0.332912,,,
SA1,1121916,1121916,0.157963,,,
SA1,1121917,1121917,0.79305,,,
SA1,1121918,1121918,0.143355,,,
SA1,1121919,1121919,0.202203,,,
SA1,1121920,1121920,4.74679,,,
SA1,1121921,1121921,15.0046,,,
SA1,1121922,1121922,8.80591,,,
SA1,1121923,1121923,0.393769,,,
SA1,1121924,1121924,0.201087,,,
SA1,1121925,1121925,0.994146,,,
SA1,1121926,1121926,1.0942,,,
SA1,1121927,1121927,2.4743,,,
SA1,1121928,1121928,0.284711,,,
SA1,1121929,1121929,0.255355,,,
SA1,1121930,1121930,0.186445,,,
SA1,1121931,1121931,0.195723,,,
SA1,1121932,1121932,1.61925,,,
SA1,1121933,1121933,0.194706,,,
SA1,1121934,1121934,0.209731,,,
SA1,1121935,1121935,0.280671,,,
SA1,1121936,1121936,0.208397,,,
SA1,1121937,1121937,0.252404,,,
SA1,1121938,1121938,0.227872,,,
SA1,1121939,1121939,0.197061,,,
SA1,1122001,1122001,0.225643,,,
SA1,1122002,1122002,0.168501,,,
SA1,1122003,1122003,0.224971,,,
SA1,1122004,1122004,0.220879,,,
SA1,1122005,1122005,0.286695,,,
SA1,1122006,1122006,0.890702,,,
SA1,1122007,1122007,0.279184,,,
SA1,1122008,1122008,3.44535,,,
SA1,1122009,1122009,0.257912,,,
SA1,1122010,1122010,0.239814,,,
SA1,1122011,1122011,0.933295,,,
SA1,1122012,1122012,0.813296,,,
SA1,1122013,1122013,0.292624,,,
SA1,1122014,1122014,0.272637,,,
SA1,1122015,1122015,0.248384,,,
SA1,1122016,1122016,0.290359,,,
SA1,1122017,1122017,1.43296,,,
SA1,1122018,1122018,0.753625,,,
SA1,1122019,1122019,0.282251,,,
SA1,1122020,1122020,0.473699,,,
SA1,1122021,1122021,0.455355,,,
SA1,1122101,1122101,1.00838,,,
SA1,1122102,1122102,0.169526,,,
SA1,1122103,1122103,6.55427,,,
SA1,1122104,1122104,0.301053,,,
SA1,1122105,1122105,0.158664,,,
SA1,1122106,1122106,0.176624,,,
SA1,1122107,1122107,0.209512,,,
SA1,1122108,1122108,0.531653,,,
SA1,1122109,1122109,0.247721,,,
SA1,1122110,1122110,0.169044,,,
SA1,1122111,1122111,0.414486,,,
SA1,1122112,1122112,0.325959,,,
SA1,1122113,1122113,0.140923,,,
SA1,1122114,1122114,0.621316,,,
SA1,1122115,1122115,0.196952,,,
SA1,1122116,1122116,0.527017,,,
SA1,1122117,1122117,0.178951,,,
SA1,1122118,1122118,2.51121,,,
SA1,1122119,1122119,0.106423,,,
SA1,1122120,1122120,57.9953,,,
SA1,1122201,1122201,0.121174,,,
SA1,1122202,1122202,0.149403,,,
SA1,1122203,1122203,0.285186,,,
SA1,1122204,1122204,0.233003,,,
SA1,1122205,1122205,0.203817,,,
SA1,1122206,1122206,0.160075,,,
SA1,1122207,1122207,0.192796,,,
SA1,1122208,1122208,0.332216,,,
SA1,1122209,1122209,0.132592,,,
SA1,1122210,1122210,0.161568,,,
SA1,1122211,1122211,0.0989459,,,
SA1,1122212,1122212,0.128271,,,
SA1,1122213,1122213,0.0624087,,,
SA1,1122214,1122214,0.0951182,,,
SA1,1122215,1122215,0.120076,,,
SA1,1122216,1122216,0.249938,,,
SA1,1122217,1122217,0.143,,,
SA1,1122218,1122218,0.129237,,,
SA1,1122219,1122219,0.11677,,,
SA1,1122220,1122220,0.16831,,,
SA1,1122221,1122221,0.38656,,,
SA1,1122222,1122222,0.394212,,,
SA1,1122223,1122223,0.226608,,,
SA1,1122224,1122224,0.263484,,,
SA1,1122225,1122225,0.279234,,,
SA1,1122226,1122226,0.178884,,,
SA1,1122227,1122227,0.406525,,,
SA1,1122228,1122228,0.211634,,,
SA1,1122229,1122229,0.242687,,,
SA1,1122230,1122230,0.139441,,,
SA1,1122231,1122231,0.140218,,,
SA1,1122232,1122232,0.202945,,,
SA1,1122233,1122233,0.196381,,,
SA1,1122234,1122234,0.132557,,,
SA1,1122235,1122235,0.267393,,,
SA1,1122236,1122236,0.102388,,,
SA1,1122237,1122237,0.456642,,,
SA1,1122238,1122238,0.206282,,,
SA1,1122239,1122239,0.152673,,,
SA1,1122240,1122240,0.141006,,,
SA1,1122301,1122301,1.3372,,,
SA1,1122302,1122302,0.718236,,,
SA1,1122303,1122303,0.21136,,,
SA1,1122304,1122304,0.49728,,,
SA1,1122305,1122305,4.70096,,,
SA1,1122306,1122306,0.245653,,,
SA1,1122307,1122307,0.352418,,,
SA1,1122308,1122308,0.133818,,,
SA1,1122309,1122309,3.63609,,,
SA1,1122310,1122310,0.238284,,,
SA1,1122311,1122311,0.211795,,,
SA1,1122312,1122312,0.16747,,,
SA1,1122313,1122313,0.853874,,,
SA1,1122314,1122314,13.9973,,,
SA1,1122315,1122315,5.96389,,,
SA1,1122316,1122316,24.8637,,,
SA1,1122317,1122317,0.120284,,,
SA1,1122318,1122318,0.0945729,,,
SA1,1122319,1122319,0.0995606,,,
SA1,1122320,1122320,0.164033,,,
SA1,1122321,1122321,0.0805732,,,
SA1,1122322,1122322,0.157294,,,
SA1,1122323,1122323,0.396453,,,
SA1,1122401,1122401,0.149557,,,
SA1,1122402,1122402,0.121878,,,
SA1,1122403,1122403,0.0639113,,,
SA1,1122404,1122404,0.163093,,,
SA1,1122405,1122405,0.0786311,,,
SA1,1122406,1122406,0.0789881,,,
SA1,1122407,1122407,0.326224,,,
SA1,1122408,1122408,0.0680225,,,
SA1,1122409,1122409,0.503599,,,
SA1,1122410,1122410,0.662634,,,
SA1,1122411,1122411,0.361072,,,
SA1,1122412,1122412,0.658015,,,
SA1,1122413,1122413,0.325959,,,
SA1,1122414,1122414,0.167105,,,
SA1,1122415,1122415,0.190996,,,
SA1,1122416,1122416,0.42211,,,
SA1,1122417,1122417,0.117051,,,
SA1,1122418,1122418,0.154153,,,
SA1,1122419,1122419,0.0832661,,,
SA1,1122420,1122420,0.233711,,,
SA1,1122421,1122421,0.228978,,,
SA1,1122422,1122422,0.193442,,,
SA1,1122423,1122423,0.0795983,,,
SA1,1122424,1122424,0.103281,,,
SA1,1122425,1122425,0.104996,,,
SA1,1122426,1122426,0.193945,,,
SA1,1122427,1122427,0.275969,,,
SA1,1122428,1122428,0.0978471,,,
SA1,1122429,1122429,0.163738,,,
SA1,1122430,1122430,0.124968,,,
SA1,1122431,1122431,0.163458,,,
SA1,1122432,1122432,0.0894322,,,
SA1,1122501,1122501,0.195315,,,
SA1,1122502,1122502,0.0783335,,,
SA1,1122503,1122503,0.132094,,,
SA1,1122504,1122504,0.296665,,,
SA1,1122505,1122505,0.115839,,,
SA1,1122506,1122506,0.083783,,,
SA1,1122507,1122507,0.183644,,,
SA1,1122508,1122508,0.207734,,,
SA1,1122509,1122509,0.121927,,,
SA1,1122510,1122510,0.0855185,,,
SA1,1122511,1122511,0.106464,,,
SA1,1122512,1122512,0.162751,,,
SA1,1122513,1122513,0.187225,,,
SA1,1122514,1122514,0.216032,,,
SA1,1122515,1122515,0.0783696,,,
SA1,1122516,1122516,0.250686,,,
SA1,1122517,1122517,0.0880177,,,
SA1,1122518,1122518,0.166984,,,
SA1,1122519,1122519,0.229591,,,
SA1,1122520,1122520,0.0739313,,,
SA1,1122521,1122521,0.129264,,,
SA1,1122522,1122522,0.140996,,,
SA1,1122523,1122523,0.29797,,,
SA1,1122524,1122524,0.157306,,,
SA1,1122525,1122525,0.148807,,,
SA1,1122526,1122526,0.197224,,,
SA1,1122527,1122527,0.242889,,,
SA1,1122528,1122528,0.196078,,,
SA1,1122529,1122529,0.0884667,,,
SA1,1122530,1122530,0.144983,,,
SA1,1122531,1122531,0.120899,,,
SA1,1122532,1122532,0.0969468,,,
SA1,1122533,1122533,2.13735,,,
SA1,1122534,1122534,0.247694,,,
SA1,1122535,1122535,1.78893,,,
SA1,1122536,1122536,0.212933,,,
SA1,1122537,1122537,0.154059,,,
SA1,1122538,1122538,0.117029,,,
SA1,1122539,1122539,0.309473,,,
SA1,1122540,1122540,0.230645,,,
SA1,1122541,1122541,0.104209,,,
SA1,1122542,1122542,0.0735512,,,
SA1,1122543,1122543,0.146008,,,
SA1,1122601,1122601,0.350075,,,
SA1,1122602,1122602,0.093876,,,
SA1,1122603,1122603,0.242317,,,
SA1,1122604,1122604,0.0948595,,,
SA1,1122605,1122605,0.198696,,,
SA1,1122606,1122606,0.0951528,,,
SA1,1122607,1122607,0.159915,,,
SA1,1122608,1122608,0.12861,,,
SA1,1122609,1122609,0.169007,,,
SA1,1122610,1122610,0.0925631,,,
SA1,1122611,1122611,0.108527,,,
SA1,1122612,1122612,3.24503,,,
SA1,1122613,1122613,0.598273,,,
SA1,1122614,1122614,0.176789,,,
SA1,1122615,1122615,0.168101,,,
SA1,1122616,1122616,0.10573,,,
SA1,1122617,1122617,0.121658,,,
SA1,1122618,1122618,0.146826,,,
SA1,1122619,1122619,0.122273,,,
SA1,1122620,1122620,0.154433,,,
SA1,1122621,1122621,0.0630888,,,
SA1,1122622,1122622,1.48551,,,
SA1,1122623,1122623,0.179859,,,
SA1,1122624,1122624,2.26189,,,
SA1,1122625,1122625,0.333011,,,
SA1,1122626,1122626,0.125063,,,
SA1,1122627,1122627,0.13034,,,
SA1,1122628,1122628,0.149819,,,
SA1,1122629,1122629,0.230176,,,
SA1,1122630,1122630,1.52327,,,
SA1,1122631,1122631,4.11841,,,
SA1,1122632,1122632,0.105644,,,
SA1,1122701,1122701,0.209836,,,
SA1,1122702,1122702,1.10845,,,
SA1,1122703,1122703,0.130127,,,
SA1,1122704,1122704,0.091339,,,
SA1,1122705,1122705,0.211333,,,
SA1,1122706,1122706,0.118091,,,
SA1,1122707,1122707,0.209858,,,
SA1,1122708,1122708,0.116196,,,
SA1,1122709,1122709,0.120541,,,
SA1,1122710,1122710,0.179529,,,
SA1,1122711,1122711,0.132714,,,
SA1,1122712,1122712,0.0558369,,,
SA1,1122713,1122713,0.211724,,,
SA1,1122714,1122714,0.359394,,,
SA1,1122715,1122715,0.160151,,,
SA1,1122716,1122716,0.228091,,,
SA1,1122717,1122717,0.113332,,,
SA1,1122718,1122718,0.135806,,,
SA1,1122719,1122719,0.173427,,,
SA1,1122720,1122720,0.109782,,,
SA1,1122721,1122721,0.148868,,,
SA1,1122722,1122722,0.07491,,,
SA1,1122723,1122723,0.14812,,,
SA1,1122724,1122724,0.251503,,,
SA1,1122725,1122725,0.149476,,,
SA1,1122726,1122726,0.259838,,,
SA1,1122727,1122727,0.511211,,,
SA1,1122728,1122728,0.249907,,,
SA1,1122729,1122729,0.208026,,,
SA1,1122730,1122730,0.145617,,,
SA1,1122731,1122731,0.155905,,,
SA1,1122732,1122732,0.158084,,,
SA1,1122733,1122733,0.47908,,,
SA1,1122734,1122734,0.115225,,,
SA1,1122735,1122735,0.111089,,,
SA1,1122736,1122736,0.194398,,,
SA1,1122801,1122801,0.154511,,,
SA1,1122802,1122802,0.235831,,,
SA1,1122803,1122803,2.83587,,,
SA1,1122804,1122804,0.0966458,,,
SA1,1122805,1122805,0.108241,,,
SA1,1122806,1122806,0.23766,,,
SA1,1122807,1122807,0.170543,,,
SA1,1122808,1122808,0.162169,,,
SA1,1122809,1122809,0.144249,,,
SA1,1122810,1122810,0.178646,,,
SA1,1122811,1122811,0.172512,,,
SA1,1122812,1122812,0.145641,,,
SA1,1122813,1122813,0.170961,,,
SA1,1122814,1122814,0.135986,,,
SA1,1122815,1122815,0.066296,,,
SA1,1122816,1122816,0.0552372,,,
SA1,1122817,1122817,0.125292,,,
SA1,1122818,1122818,0.265685,,,
SA1,1122819,1122819,0.0887486,,,
SA1,1122820,1122820,0.228439,,,
SA1,1122821,1122821,0.192805,,,
SA1,1122822,1122822,0.099856,,,
SA1,1122823,1122823,0.0446877,,,
SA1,1122824,1122824,0.076666,,,
SA1,1122825,1122825,0.0746405,,,
SA1,1122826,1122826,0.119698,,,
SA1,1122827,1122827,0.181253,,,
SA1,1122828,1122828,0.0996852,,,
SA1,1122829,1122829,0.123253,,,
SA1,1122830,1122830,0.141068,,,
SA1,1122831,1122831,0.152688,,,
SA1,1122832,1122832,0.15991,,,
SA1,1122901,1122901,0.0655039,,,
SA1,1122902,1122902,0.123786,,,
SA1,1122903,1122903,0.293088,,,
SA1,1122904,1122904,0.364987,,,
SA1,1122905,1122905,0.172344,,,
SA1,1122906,1122906,0.190576,,,
SA1,1122907,1122907,0.131417,,,
SA1,1122908,1122908,0.0281255,,,
SA1,1122909,1122909,0.0860429,,,
SA1,1122910,1122910,0.082511,,,
SA1,1122911,1122911,0.188835,,,
SA1,1122912,1122912,0.0289304,,,
SA1,1122913,1122913,0.471279,,,
SA1,1122914,1122914,0.303721,,,
SA1,1122915,1122915,0.2511,,,
SA1,1122916,1122916,0.0757698,,,
SA1,1122917,1122917,0.0893191,,,
SA1,1122918,1122918,0.0568883,,,
SA1,1122919,1122919,0.101308,,,
SA1,1122920,1122920,0.0610922,,,
SA1,1122921,1122921,0.194383,,,
SA1,1122922,1122922,0.165449,,,
SA1,1122923,1122923,0.167944,,,
SA1,1122924,1122924,0.0624722,,,
SA1,1122925,1122925,0.131084,,,
SA1,1122926,1122926,0.0815774,,,
SA1,1123001,1123001,30.8883,,,
SA1,1123101,1123101,0.190172,,,
SA1,1123102,1123102,0.151818,,,
SA1,1123103,1123103,0.14462,,,
SA1,1123104,1123104,0.191591,,,
SA1,1123105,1123105,2.31061,,,
SA1,1123106,1123106,1.0878,,,
SA1,1123107,1123107,1.52037,,,
SA1,1123108,1123108,0.199096,,,
SA1,1123109,1123109,0.663322,,,
SA1,1123110,1123110,0.331777,,,
SA1,1123111,1123111,0.221952,,,
SA1,1123112,1123112,1.82154,,,
SA1,1123113,1123113,0.226846,,,
SA1,1123114,1123114,0.185014,,,
SA1,1123115,1123115,0.143836,,,
SA1,1123116,1123116,0.187008,,,
SA1,1123117,1123117,0.0780167,,,
SA1,1123118,1123118,0.189775,,,
SA1,1123119,1123119,0.115271,,,
SA1,1123120,1123120,0.0957686,,,
SA1,1123121,1123121,0.0899183,,,
SA1,1123122,1123122,0.12171,,,
SA1,1123123,1123123,0.156143,,,
SA1,1123124,1123124,0.341123,,,
SA1,1123125,1123125,1.79073,,,
SA1,1123126,1123126,0.153618,,,
SA1,1123201,1123201,0.152264,,,
SA1,1123202,1123202,0.164291,,,
SA1,1123203,1123203,0.265125,,,
SA1,1123204,1123204,0.307538,,,
SA1,1123205,1123205,0.202187,,,
SA1,1123206,1123206,0.15487,,,
SA1,1123207,1123207,0.169002,,,
SA1,1123208,1123208,0.172323,,,
SA1,1123209,1123209,0.230114,,,
SA1,1123210,1123210,0.155839,,,
SA1,1123211,1123211,1.708,,,
SA1,1123212,1123212,1.31307,,,
SA1,1123213,1123213,0.267517,,,
SA1,1123214,1123214,18.4927,,,
SA1,1123215,1123215,2.14991,,,
SA1,1123216,1123216,4.6215,,,
SA1,1123301,1123301,0.143572,,,
SA1,1123302,1123302,0.148044,,,
SA1,1123303,1123303,0.316245,,,
SA1,1123304,1123304,0.382224,,,
SA1,1123305,1123305,0.247567,,,
SA1,1123306,1123306,0.200128,,,
SA1,1123307,1123307,0.399365,,,
SA1,1123308,1123308,9.42267,,,
SA1,1123309,1123309,0.257123,,,
SA1,1123310,1123310,0.531723,,,
SA1,1123311,1123311,1.05514,,,
SA1,1123312,1123312,1.15038,,,
SA1,1123313,1123313,0.132496,,,
SA1,1123314,1123314,0.138025,,,
SA1,1123315,1123315,0.191807,,,
SA1,1123316,1123316,0.206031,,,
SA1,1123317,1123317,0.348694,,,
SA1,1123318,1123318,0.197583,,,
SA1,1123319,1123319,0.365183,,,
SA1,1123320,1123320,0.193276,,,
SA1,1123321,1123321,0.211543,,,
SA1,1123322,1123322,0.222717,,,
SA1,1123323,1123323,0.332111,,,
SA1,1123324,1123324,0.154949,,,
SA1,1123325,1123325,0.217142,,,
SA1,1123326,1123326,0.197888,,,
SA1,1123327,1123327,0.216969,,,
SA1,1123328,1123328,0.171012,,,
SA1,1123329,1123329,0.333133,,,
SA1,1123330,1123330,0.460368,,,
SA1,1123331,1123331,0.146381,,,
SA1,1123332,1123332,0.130733,,,
SA1,1123333,1123333,0.145811,,,
SA1,1123334,1123334,0.182837,,,
SA1,1123335,1123335,0.18772,,,
SA1,1123336,1123336,0.215772,,,
SA1,1123337,1123337,0.355959,,,
SA1,1123338,1123338,0.191547,,,
SA1,1123339,1123339,0.346168,,,
SA1,1123340,1123340,0.103992,,,
SA1,1123341,1123341,0.391628,,,
SA1,1123342,1123342,0.183114,,,
SA1,1123343,1123343,0.178736,,,
SA1,1123344,1123344,0.213236,,,
SA1,1123401,1123401,0.0957986,,,
SA1,1123402,1123402,0.206335,,,
SA1,1123403,1123403,0.160659,,,
SA1,1123404,1123404,0.123009,,,
SA1,1123405,1123405,0.124327,,,
SA1,1123406,1123406,0.187035,,,
SA1,1123407,1123407,0.214385,,,
SA1,1123408,1123408,0.206777,,,
SA1,1123409,1123409,0.294229,,,
SA1,1123410,1123410,0.391624,,,
SA1,1123411,1123411,0.1301,,,
SA1,1123412,1123412,0.228945,,,
SA1,1123413,1123413,0.390445,,,
SA1,1123414,1123414,0.135636,,,
SA1,1123415,1123415,0.116146,,,
SA1,1123416,1123416,0.268438,,,
SA1,1123417,1123417,0.31084,,,
SA1,1123418,1123418,0.109008,,,
SA1,1123419,1123419,0.0739221,,,
SA1,1123420,1123420,0.129684,,,
SA1,1123421,1123421,0.249428,,,
SA1,1123422,1123422,0.205088,,,
SA1,1123423,1123423,0.178068,,,
SA1,1123424,1123424,0.0882644,,,
SA1,1123425,1123425,0.204758,,,
SA1,1123426,1123426,0.128137,,,
SA1,1123427,1123427,0.162517,,,
SA1,1123501,1123501,0.157526,,,
SA1,1123502,1123502,0.338222,,,
SA1,1123503,1123503,0.178157,,,
SA1,1123504,1123504,0.282311,,,
SA1,1123505,1123505,0.0783182,,,
SA1,1123506,1123506,0.211202,,,
SA1,1123507,1123507,0.137395,,,
SA1,1123508,1123508,0.125836,,,
SA1,1123509,1123509,0.159448,,,
SA1,1123510,1123510,0.216051,,,
SA1,1123511,1123511,0.0894034,,,
SA1,1123512,1123512,0.154125,,,
SA1,1123513,1123513,0.137681,,,
SA1,1123514,1123514,0.245293,,,
SA1,1123515,1123515,0.100337,,,
SA1,1123516,1123516,0.262548,,,
SA1,1123517,1123517,0.367868,,,
SA1,1123518,1123518,0.14539,,,
SA1,1123519,1123519,0.16473,,,
SA1,1123601,1123601,0.309052,,,
SA1,1123602,1123602,0.413645,,,
SA1,1123603,1123603,0.408523,,,
SA1,1123604,1123604,11.2928,,,
SA1,1123605,1123605,9.53082,,,
SA1,1123606,1123606,0.314526,,,
SA1,1123607,1123607,0.402202,,,
SA1,1123608,1123608,0.78925,,,
SA1,1123609,1123609,0.190864,,,
SA1,1123610,1123610,0.0966444,,,
SA1,1123611,1123611,0.296525,,,
